comando,backend,ejemplo,n,iteracion,tiempo
prove,noirky2-bits-nozk,assert_zero,100000,5,3.3975117206573486
prove,noirky2-bits-nozk,assert_zero,100000,6,3.44047474861145
prove,noirky2-bits-nozk,assert_zero,100000,7,3.4572243690490723
prove,noirky2-bits-nozk,assert_zero,100000,8,3.4444901943206787
prove,noirky2-bits-nozk,assert_zero,100000,9,3.4169158935546875
prove,noirky2-bits-nozk,assert_zero,100000,10,3.4502837657928467
prove,noirky2-bits-nozk,assert_zero,100000,11,3.4524710178375244
prove,noirky2-bits-nozk,assert_zero,100000,12,3.4430298805236816
prove,noirky2-bits-nozk,assert_zero,100000,13,3.415703773498535
prove,noirky2-bits-nozk,assert_zero,100000,14,3.434748649597168
prove,noirky2-bits-nozk,assert_zero,100000,15,3.438474178314209
prove,noirky2-bits-nozk,assert_zero,100000,16,3.413419485092163
prove,noirky2-bits-nozk,assert_zero,100000,17,3.4313113689422607
prove,noirky2-bits-nozk,assert_zero,100000,18,3.431777000427246
prove,noirky2-bits-nozk,assert_zero,100000,19,3.431527853012085
prove,noirky2-bits-nozk,assert_zero,1000000,0,35.12963366508484
prove,noirky2-bits-nozk,assert_zero,1000000,1,35.48554182052612
prove,noirky2-bits-nozk,assert_zero,1000000,2,35.57463335990906
prove,noirky2-bits-nozk,assert_zero,1000000,3,35.86872458457947
prove,noirky2-bits-nozk,assert_zero,1000000,4,36.17215585708618
prove,noirky2-bits-nozk,assert_zero,1000000,5,35.83259558677673
prove,noirky2-bits-nozk,assert_zero,1000000,6,36.136890172958374
prove,noirky2-bits-nozk,assert_zero,1000000,7,35.91191267967224
prove,noirky2-bits-nozk,assert_zero,1000000,8,36.026686668395996
prove,noirky2-bits-nozk,assert_zero,1000000,9,35.95293998718262
prove,noirky2-bits-nozk,assert_zero,1000000,10,36.1578311920166
prove,noirky2-bits-nozk,assert_zero,1000000,11,35.87323236465454
prove,noirky2-bits-nozk,assert_zero,1000000,12,36.523069858551025
prove,noirky2-bits-nozk,assert_zero,1000000,13,35.9954788684845
prove,noirky2-bits-nozk,assert_zero,1000000,14,36.28149080276489
prove,noirky2-bits-nozk,assert_zero,1000000,15,36.28754758834839
prove,noirky2-bits-nozk,assert_zero,1000000,16,36.4159734249115
prove,noirky2-bits-nozk,assert_zero,1000000,17,36.17217254638672
prove,noirky2-bits-nozk,assert_zero,1000000,18,36.04730463027954
prove,noirky2-bits-nozk,assert_zero,1000000,19,35.61895513534546
prove,bb,assert_zero,100,0,0.22645354270935059
prove,bb,assert_zero,100,1,0.22077703475952148
prove,bb,assert_zero,100,2,0.22695684432983398
prove,bb,assert_zero,100,3,0.22050094604492188
prove,bb,assert_zero,100,4,0.22228670120239258
prove,bb,assert_zero,100,5,0.22148656845092773
prove,bb,assert_zero,100,6,0.22092175483703613
prove,bb,assert_zero,100,7,0.2216784954071045
prove,bb,assert_zero,100,8,0.22018694877624512
prove,bb,assert_zero,100,9,0.22359609603881836
prove,bb,assert_zero,100,10,0.22658491134643555
prove,bb,assert_zero,100,11,0.21993041038513184
prove,bb,assert_zero,100,12,0.22043681144714355
prove,bb,assert_zero,100,13,0.22266626358032227
prove,bb,assert_zero,100,14,0.22199225425720215
prove,bb,assert_zero,100,15,0.217454195022583
prove,bb,assert_zero,100,16,0.19526386260986328
prove,bb,assert_zero,100,17,0.17725515365600586
prove,bb,assert_zero,100,18,0.16986989974975586
prove,bb,assert_zero,100,19,0.17245125770568848
prove,bb,assert_zero,1000,0,0.20896363258361816
prove,bb,assert_zero,1000,1,0.21402859687805176
prove,bb,assert_zero,1000,2,0.21653008460998535
prove,bb,assert_zero,1000,3,0.21866083145141602
prove,bb,assert_zero,1000,4,0.21868443489074707
prove,bb,assert_zero,1000,5,0.2216808795928955
prove,bb,assert_zero,1000,6,0.21796035766601562
prove,bb,assert_zero,1000,7,0.21948552131652832
prove,bb,assert_zero,1000,8,0.21905088424682617
prove,bb,assert_zero,1000,9,0.21918201446533203
prove,bb,assert_zero,1000,10,0.22024846076965332
prove,bb,assert_zero,1000,11,0.220167875289917
prove,bb,assert_zero,1000,12,0.2209339141845703
prove,bb,assert_zero,1000,13,0.2197892665863037
prove,bb,assert_zero,1000,14,0.21930384635925293
prove,bb,assert_zero,1000,15,0.2227649688720703
prove,bb,assert_zero,1000,16,0.220412015914917
prove,bb,assert_zero,1000,17,0.2210843563079834
prove,bb,assert_zero,1000,18,0.2191638946533203
prove,bb,assert_zero,1000,19,0.22046422958374023
prove,bb,assert_zero,10000,0,0.9630966186523438
prove,bb,assert_zero,10000,1,1.025467872619629
prove,bb,assert_zero,10000,2,1.0226867198944092
