comando,backend,ejemplo,n,iteracion,tiempo
prove,noirky2-bits,range/u32,5000,9,1.641068935394287
prove,noirky2-bits,range/u32,5000,10,1.6335628032684326
prove,noirky2-bits,range/u32,5000,11,1.6276171207427979
prove,noirky2-bits,range/u32,5000,12,1.6143441200256348
prove,noirky2-bits,range/u32,5000,13,1.6378695964813232
prove,noirky2-bits,range/u32,5000,14,1.6525614261627197
prove,noirky2-bits,range/u32,10000,0,3.0390586853027344
prove,noirky2-bits,range/u32,10000,1,3.1536149978637695
prove,noirky2-bits,range/u32,10000,2,3.0898802280426025
prove,noirky2-bits,range/u32,10000,3,3.1962802410125732
prove,noirky2-bits,range/u32,10000,4,3.0850725173950195
prove,noirky2-bits,range/u32,10000,5,3.1819937229156494
prove,noirky2-bits,range/u32,10000,6,3.1703262329101562
prove,noirky2-bits,range/u32,10000,7,3.1655352115631104
prove,noirky2-bits,range/u32,10000,8,3.131566286087036
prove,noirky2-bits,range/u32,10000,9,3.0750019550323486
prove,noirky2-bits,range/u32,10000,10,3.1238362789154053
prove,noirky2-bits,range/u32,10000,11,3.069180727005005
prove,noirky2-bits,range/u32,10000,12,3.1302292346954346
prove,noirky2-bits,range/u32,10000,13,3.0569114685058594
prove,noirky2-bits,range/u32,10000,14,3.0877771377563477
prove,noirky2-bits,range/u32,100000,0,12.853241682052612
prove,noirky2-bits,range/u32,100000,1,14.057881116867065
prove,noirky2-bits,range/u32,100000,2,13.53195333480835
prove,noirky2-bits,range/u32,100000,3,13.91196346282959
prove,noirky2-bits,range/u32,100000,4,13.319139957427979
prove,noirky2-bits,range/u32,100000,5,13.967210292816162
prove,noirky2-bits,range/u32,100000,6,13.260377645492554
prove,noirky2-bits,range/u32,100000,7,13.996321678161621
prove,noirky2-bits,range/u32,100000,8,13.391274213790894
prove,noirky2-bits,range/u32,100000,9,14.065043449401855
prove,noirky2-bits,range/u32,100000,10,13.323579549789429
prove,noirky2-bits,range/u32,100000,11,14.005403280258179
prove,noirky2-bits,range/u32,100000,12,13.293282508850098
prove,noirky2-bits,range/u32,100000,13,14.047707319259644
prove,noirky2-bits,range/u32,100000,14,13.329420328140259
prove,noirky2-bits-nozk,range/u32,5000,0,0.7127676010131836
prove,noirky2-bits-nozk,range/u32,5000,1,0.6259593963623047
prove,noirky2-bits-nozk,range/u32,5000,2,0.8059871196746826
prove,noirky2-bits-nozk,range/u32,5000,3,0.6403312683105469
prove,noirky2-bits-nozk,range/u32,5000,4,0.6177144050598145
prove,noirky2-bits-nozk,range/u32,5000,5,0.641289472579956
prove,noirky2-bits-nozk,range/u32,5000,6,0.6334776878356934
prove,noirky2-bits-nozk,range/u32,5000,7,0.6367659568786621
prove,noirky2-bits-nozk,range/u32,5000,8,0.7306463718414307
prove,noirky2-bits-nozk,range/u32,5000,9,0.6541941165924072
prove,noirky2-bits-nozk,range/u32,5000,10,0.6308467388153076
prove,noirky2-bits-nozk,range/u32,5000,11,0.6611118316650391
prove,noirky2-bits-nozk,range/u32,5000,12,0.6730861663818359
prove,noirky2-bits-nozk,range/u32,5000,13,0.6377220153808594
prove,noirky2-bits-nozk,range/u32,5000,14,0.6383748054504395
prove,noirky2-bits-nozk,range/u32,10000,0,1.3797509670257568
prove,noirky2-bits-nozk,range/u32,10000,1,1.3141179084777832
prove,noirky2-bits-nozk,range/u32,10000,2,1.2747347354888916
prove,noirky2-bits-nozk,range/u32,10000,3,1.2788915634155273
prove,noirky2-bits-nozk,range/u32,10000,4,1.2081663608551025
prove,noirky2-bits-nozk,range/u32,10000,5,1.1911165714263916
prove,noirky2-bits-nozk,range/u32,10000,6,1.2173457145690918
prove,noirky2-bits-nozk,range/u32,10000,7,1.1882476806640625
prove,noirky2-bits-nozk,range/u32,10000,8,1.3301520347595215
prove,noirky2-bits-nozk,range/u32,10000,9,1.2171740531921387
prove,noirky2-bits-nozk,range/u32,10000,10,1.1942763328552246
prove,noirky2-bits-nozk,range/u32,10000,11,1.3010196685791016
prove,noirky2-bits-nozk,range/u32,10000,12,1.2214751243591309
prove,noirky2-bits-nozk,range/u32,10000,13,1.2703888416290283
prove,noirky2-bits-nozk,range/u32,10000,14,1.2387990951538086
prove,noirky2-bits-nozk,range/u32,100000,0,11.348669290542603
prove,noirky2-bits-nozk,range/u32,100000,1,12.35450005531311
prove,noirky2-bits-nozk,range/u32,100000,2,11.78330945968628
prove,noirky2-bits-nozk,range/u32,100000,3,12.35670781135559
prove,noirky2-bits-nozk,range/u32,100000,4,11.88601803779602
prove,noirky2-bits-nozk,range/u32,100000,5,12.369544982910156
prove,noirky2-bits-nozk,range/u32,100000,6,11.771862745285034
prove,noirky2-bits-nozk,range/u32,100000,7,12.479456424713135
prove,noirky2-bits-nozk,range/u32,100000,8,12.32219934463501
prove,noirky2-bits-nozk,range/u32,100000,9,11.673126697540283
prove,noirky2-bits-nozk,range/u32,100000,10,12.410093784332275
prove,noirky2-bits-nozk,range/u32,100000,11,11.748026371002197
prove,noirky2-bits-nozk,range/u32,100000,12,12.393712520599365
prove,noirky2-bits-nozk,range/u32,100000,13,11.808580160140991
prove,noirky2-bits-nozk,range/u32,100000,14,12.40712571144104
prove,bb,range/u32,5000,0,1.0328195095062256
prove,bb,range/u32,5000,1,1.0497899055480957
prove,bb,range/u32,5000,2,1.0522630214691162
prove,bb,range/u32,5000,3,1.051732063293457
prove,bb,range/u32,5000,4,1.0550179481506348
prove,bb,range/u32,5000,5,1.0405936241149902
prove,bb,range/u32,5000,6,0.9698407649993896
prove,bb,range/u32,5000,7,0.966517448425293
prove,bb,range/u32,5000,8,0.9625496864318848
prove,bb,range/u32,5000,9,0.9688985347747803
prove,bb,range/u32,5000,10,0.9640371799468994
prove,bb,range/u32,5000,11,0.9689571857452393
prove,bb,range/u32,5000,12,0.9728329181671143
prove,bb,range/u32,5000,13,0.9714250564575195
prove,bb,range/u32,5000,14,0.9743101596832275
prove,bb,range/u32,10000,0,1.7300221920013428
prove,bb,range/u32,10000,1,1.7312095165252686
prove,bb,range/u32,10000,2,1.7448129653930664
prove,bb,range/u32,10000,3,1.7395446300506592
prove,bb,range/u32,10000,4,1.755458116531372
prove,bb,range/u32,10000,5,1.7437303066253662
prove,bb,range/u32,10000,6,1.7519125938415527
prove,bb,range/u32,10000,7,1.751131534576416
prove,bb,range/u32,10000,8,1.7485113143920898
prove,bb,range/u32,10000,9,1.748936414718628
prove,bb,range/u32,10000,10,1.7525177001953125
prove,bb,range/u32,10000,11,1.7545826435089111
prove,bb,range/u32,10000,12,1.75142502784729
prove,bb,range/u32,10000,13,1.7575578689575195
prove,bb,range/u32,10000,14,1.7420134544372559
prove,bb,range/u32,100000,0,12.673316478729248
prove,bb,range/u32,100000,1,13.009992837905884
prove,bb,range/u32,100000,2,13.009935855865479
prove,bb,range/u32,100000,3,12.996098041534424
prove,bb,range/u32,100000,4,13.019275665283203
prove,bb,range/u32,100000,5,12.959436655044556
prove,bb,range/u32,100000,6,12.9505033493042
prove,bb,range/u32,100000,7,12.991026163101196
prove,bb,range/u32,100000,8,12.9760103225708
prove,bb,range/u32,100000,9,13.022032022476196
prove,bb,range/u32,100000,10,12.961251258850098
prove,bb,range/u32,100000,11,12.955989122390747
prove,bb,range/u32,100000,12,12.980172395706177
prove,bb,range/u32,100000,13,12.985286712646484
prove,bb,range/u32,100000,14,13.024941205978394
prove,noirky2-limb,range/u32,5000,0,2.0720291137695312
prove,noirky2-limb,range/u32,5000,1,1.9919872283935547
prove,noirky2-limb,range/u32,5000,2,1.8128719329833984
prove,noirky2-limb,range/u32,5000,3,1.8672099113464355
prove,noirky2-limb,range/u32,5000,4,1.929738998413086
prove,noirky2-limb,range/u32,5000,5,1.838172197341919
prove,noirky2-limb,range/u32,5000,6,1.8379793167114258
prove,noirky2-limb,range/u32,5000,7,1.8534049987792969
prove,noirky2-limb,range/u32,5000,8,1.8801484107971191
prove,noirky2-limb,range/u32,5000,9,1.9068756103515625
prove,noirky2-limb,range/u32,5000,10,1.8634603023529053
prove,noirky2-limb,range/u32,5000,11,1.854968786239624
prove,noirky2-limb,range/u32,5000,12,1.8408067226409912
prove,noirky2-limb,range/u32,5000,13,1.9138553142547607
prove,noirky2-limb,range/u32,5000,14,1.8991341590881348
prove,noirky2-limb,range/u32,10000,0,1.952646017074585
prove,noirky2-limb,range/u32,10000,1,1.958453893661499
prove,noirky2-limb,range/u32,10000,2,1.987703800201416
prove,noirky2-limb,range/u32,10000,3,1.8945891857147217
prove,noirky2-limb,range/u32,10000,4,1.8963658809661865
prove,noirky2-limb,range/u32,10000,5,1.9277782440185547
prove,noirky2-limb,range/u32,10000,6,1.9283056259155273
prove,noirky2-limb,range/u32,10000,7,1.924018144607544
prove,noirky2-limb,range/u32,10000,8,1.9459493160247803
prove,noirky2-limb,range/u32,10000,9,1.9160330295562744
prove,noirky2-limb,range/u32,10000,10,1.9935266971588135
prove,noirky2-limb,range/u32,10000,11,1.9068331718444824
prove,noirky2-limb,range/u32,10000,12,1.898848295211792
prove,noirky2-limb,range/u32,10000,13,1.9718987941741943
prove,noirky2-limb,range/u32,10000,14,1.9344515800476074
prove,noirky2-limb,range/u32,100000,0,7.9032135009765625
prove,noirky2-limb,range/u32,100000,1,8.272483110427856
prove,noirky2-limb,range/u32,100000,2,8.201810836791992
prove,noirky2-limb,range/u32,100000,3,8.175955533981323
prove,noirky2-limb,range/u32,100000,4,8.179002046585083
prove,noirky2-limb,range/u32,100000,5,8.15017294883728
prove,noirky2-limb,range/u32,100000,6,8.357222318649292
prove,noirky2-limb,range/u32,100000,7,8.328951597213745
prove,noirky2-limb,range/u32,100000,8,8.13184380531311
prove,noirky2-limb,range/u32,100000,9,8.155928134918213
prove,noirky2-limb,range/u32,100000,10,8.216732025146484
prove,noirky2-limb,range/u32,100000,11,8.156201362609863
prove,noirky2-limb,range/u32,100000,12,8.217544317245483
prove,noirky2-limb,range/u32,100000,13,8.191256761550903
prove,noirky2-limb,range/u32,100000,14,8.26854681968689
prove,noirky2-limb-nozk,range/u32,5000,0,0.23981118202209473
prove,noirky2-limb-nozk,range/u32,5000,1,0.23486781120300293
prove,noirky2-limb-nozk,range/u32,5000,2,0.23729634284973145
prove,noirky2-limb-nozk,range/u32,5000,3,0.41852450370788574
prove,noirky2-limb-nozk,range/u32,5000,4,0.23630714416503906
prove,noirky2-limb-nozk,range/u32,5000,5,0.2509498596191406
prove,noirky2-limb-nozk,range/u32,5000,6,0.2377469539642334
prove,noirky2-limb-nozk,range/u32,5000,7,0.31658387184143066
prove,noirky2-limb-nozk,range/u32,5000,8,0.3480188846588135
prove,noirky2-limb-nozk,range/u32,5000,9,0.2532234191894531
prove,noirky2-limb-nozk,range/u32,5000,10,0.24708223342895508
prove,noirky2-limb-nozk,range/u32,5000,11,0.23424506187438965
prove,noirky2-limb-nozk,range/u32,5000,12,0.26261234283447266
prove,noirky2-limb-nozk,range/u32,5000,13,0.24412107467651367
prove,noirky2-limb-nozk,range/u32,5000,14,0.25728344917297363
prove,noirky2-limb-nozk,range/u32,10000,0,0.44896578788757324
prove,noirky2-limb-nozk,range/u32,10000,1,0.46233224868774414
prove,noirky2-limb-nozk,range/u32,10000,2,0.43131566047668457
prove,noirky2-limb-nozk,range/u32,10000,3,0.4701509475708008
prove,noirky2-limb-nozk,range/u32,10000,4,0.4556565284729004
prove,noirky2-limb-nozk,range/u32,10000,5,0.4606435298919678
prove,noirky2-limb-nozk,range/u32,10000,6,0.4372990131378174
prove,noirky2-limb-nozk,range/u32,10000,7,0.524770975112915
prove,noirky2-limb-nozk,range/u32,10000,8,0.44185519218444824
prove,noirky2-limb-nozk,range/u32,10000,9,0.44585132598876953
prove,noirky2-limb-nozk,range/u32,10000,10,0.42920589447021484
prove,noirky2-limb-nozk,range/u32,10000,11,0.4745800495147705
prove,noirky2-limb-nozk,range/u32,10000,12,0.4379997253417969
prove,noirky2-limb-nozk,range/u32,10000,13,0.4267539978027344
prove,noirky2-limb-nozk,range/u32,10000,14,0.5147948265075684
prove,noirky2-limb-nozk,range/u32,100000,0,3.7207462787628174
prove,noirky2-limb-nozk,range/u32,100000,1,3.77264404296875
prove,noirky2-limb-nozk,range/u32,100000,2,3.778933525085449
prove,noirky2-limb-nozk,range/u32,100000,3,3.794907569885254
prove,noirky2-limb-nozk,range/u32,100000,4,3.7846755981445312
prove,noirky2-limb-nozk,range/u32,100000,5,3.8498804569244385
prove,noirky2-limb-nozk,range/u32,100000,6,3.760540008544922
prove,noirky2-limb-nozk,range/u32,100000,7,3.7958173751831055
prove,noirky2-limb-nozk,range/u32,100000,8,3.7909457683563232
prove,noirky2-limb-nozk,range/u32,100000,9,3.809727668762207
prove,noirky2-limb-nozk,range/u32,100000,10,3.7608213424682617
prove,noirky2-limb-nozk,range/u32,100000,11,3.782135486602783
prove,noirky2-limb-nozk,range/u32,100000,12,3.785003662109375
prove,noirky2-limb-nozk,range/u32,100000,13,3.776616334915161
prove,noirky2-limb-nozk,range/u32,100000,14,3.77815842628479
prove,noirky2-bits,xor/u8,5000,0,3.6124510765075684
prove,noirky2-bits,xor/u8,5000,1,3.520768880844116
prove,noirky2-bits,xor/u8,5000,2,3.577328681945801
prove,noirky2-bits,xor/u8,5000,3,3.5759735107421875
prove,noirky2-bits,xor/u8,5000,4,3.608022689819336
prove,noirky2-bits,xor/u8,5000,5,3.579259157180786
prove,noirky2-bits,xor/u8,5000,6,3.5779850482940674
prove,noirky2-bits,xor/u8,5000,7,3.5170366764068604
prove,noirky2-bits,xor/u8,5000,8,3.5833492279052734
prove,noirky2-bits,xor/u8,5000,9,3.6319141387939453
prove,noirky2-bits,xor/u8,5000,10,3.707204580307007
prove,noirky2-bits,xor/u8,5000,11,3.5725083351135254
prove,noirky2-bits,xor/u8,5000,12,3.557918071746826
prove,noirky2-bits,xor/u8,5000,13,3.59065580368042
prove,noirky2-bits,xor/u8,5000,14,3.5734708309173584
prove,noirky2-bits,xor/u8,10000,0,7.116884708404541
prove,noirky2-bits,xor/u8,10000,1,7.300292730331421
prove,noirky2-bits,xor/u8,10000,2,7.378546714782715
prove,noirky2-bits,xor/u8,10000,3,7.434422016143799
prove,noirky2-bits,xor/u8,10000,4,7.274048089981079
prove,noirky2-bits,xor/u8,10000,5,7.402562618255615
prove,noirky2-bits,xor/u8,10000,6,7.416386604309082
prove,noirky2-bits,xor/u8,10000,7,7.364660739898682
prove,noirky2-bits,xor/u8,10000,8,7.360140085220337
prove,noirky2-bits,xor/u8,10000,9,7.355541467666626
prove,noirky2-bits,xor/u8,10000,10,7.37078070640564
prove,noirky2-bits,xor/u8,10000,11,7.211870431900024
prove,noirky2-bits,xor/u8,10000,12,7.278395891189575
prove,noirky2-bits,xor/u8,10000,13,7.351807117462158
prove,noirky2-bits,xor/u8,10000,14,7.3495800495147705
