comando,backend,ejemplo,n,iteracion,tiempo
prove,bb,xor/u16,20000,11,51.60911726951599
prove,bb,xor/u16,20000,12,51.611374855041504
prove,bb,xor/u16,20000,13,51.7243754863739
prove,bb,xor/u16,20000,14,51.65799856185913
prove,noirky2-limb,xor/u16,5000,0,2.216106414794922
prove,noirky2-limb,xor/u16,5000,1,2.1661853790283203
prove,noirky2-limb,xor/u16,5000,2,2.25583815574646
prove,noirky2-limb,xor/u16,5000,3,2.2066268920898438
prove,noirky2-limb,xor/u16,5000,4,2.158740758895874
prove,noirky2-limb,xor/u16,5000,5,1.8592708110809326
prove,noirky2-limb,xor/u16,5000,6,2.010918140411377
prove,noirky2-limb,xor/u16,5000,7,1.9598920345306396
prove,noirky2-limb,xor/u16,5000,8,1.8833966255187988
prove,noirky2-limb,xor/u16,5000,9,1.9299843311309814
prove,noirky2-limb,xor/u16,5000,10,1.906808614730835
prove,noirky2-limb,xor/u16,5000,11,1.936328411102295
prove,noirky2-limb,xor/u16,5000,12,1.934178113937378
prove,noirky2-limb,xor/u16,5000,13,1.906012773513794
prove,noirky2-limb,xor/u16,5000,14,2.0051190853118896
prove,noirky2-limb,xor/u16,10000,0,1.9907054901123047
prove,noirky2-limb,xor/u16,10000,1,2.0059337615966797
prove,noirky2-limb,xor/u16,10000,2,2.0702085494995117
prove,noirky2-limb,xor/u16,10000,3,2.00296950340271
prove,noirky2-limb,xor/u16,10000,4,2.020430564880371
prove,noirky2-limb,xor/u16,10000,5,2.0105209350585938
prove,noirky2-limb,xor/u16,10000,6,2.0111310482025146
prove,noirky2-limb,xor/u16,10000,7,2.000680685043335
prove,noirky2-limb,xor/u16,10000,8,2.0290064811706543
prove,noirky2-limb,xor/u16,10000,9,1.9903550148010254
prove,noirky2-limb,xor/u16,10000,10,2.0270655155181885
prove,noirky2-limb,xor/u16,10000,11,2.0334177017211914
prove,noirky2-limb,xor/u16,10000,12,2.006957769393921
prove,noirky2-limb,xor/u16,10000,13,2.035691499710083
prove,noirky2-limb,xor/u16,10000,14,2.070357084274292
prove,noirky2-limb,xor/u16,20000,0,3.73622989654541
prove,noirky2-limb,xor/u16,20000,1,3.8889544010162354
prove,noirky2-limb,xor/u16,20000,2,3.8474676609039307
prove,noirky2-limb,xor/u16,20000,3,3.862727642059326
prove,noirky2-limb,xor/u16,20000,4,3.859994888305664
prove,noirky2-limb,xor/u16,20000,5,3.8228466510772705
prove,noirky2-limb,xor/u16,20000,6,3.89715313911438
prove,noirky2-limb,xor/u16,20000,7,3.7966527938842773
prove,noirky2-limb,xor/u16,20000,8,3.9025590419769287
prove,noirky2-limb,xor/u16,20000,9,3.841218948364258
prove,noirky2-limb,xor/u16,20000,10,3.9195802211761475
prove,noirky2-limb,xor/u16,20000,11,3.8682098388671875
prove,noirky2-limb,xor/u16,20000,12,3.910054922103882
prove,noirky2-limb,xor/u16,20000,13,3.8653228282928467
prove,noirky2-limb,xor/u16,20000,14,3.8959224224090576
prove,noirky2-limb-nozk,xor/u16,5000,0,0.8521053791046143
prove,noirky2-limb-nozk,xor/u16,5000,1,0.8617203235626221
prove,noirky2-limb-nozk,xor/u16,5000,2,0.7858448028564453
prove,noirky2-limb-nozk,xor/u16,5000,3,0.7883596420288086
prove,noirky2-limb-nozk,xor/u16,5000,4,0.7907366752624512
prove,noirky2-limb-nozk,xor/u16,5000,5,0.8551654815673828
prove,noirky2-limb-nozk,xor/u16,5000,6,0.802436113357544
prove,noirky2-limb-nozk,xor/u16,5000,7,0.7864046096801758
prove,noirky2-limb-nozk,xor/u16,5000,8,0.786534309387207
prove,noirky2-limb-nozk,xor/u16,5000,9,0.783841609954834
prove,noirky2-limb-nozk,xor/u16,5000,10,0.7693474292755127
prove,noirky2-limb-nozk,xor/u16,5000,11,0.8284258842468262
prove,noirky2-limb-nozk,xor/u16,5000,12,0.8126938343048096
prove,noirky2-limb-nozk,xor/u16,5000,13,0.821058988571167
prove,noirky2-limb-nozk,xor/u16,5000,14,0.787804365158081
prove,noirky2-limb-nozk,xor/u16,10000,0,0.8717484474182129
prove,noirky2-limb-nozk,xor/u16,10000,1,0.8438799381256104
prove,noirky2-limb-nozk,xor/u16,10000,2,0.8812060356140137
prove,noirky2-limb-nozk,xor/u16,10000,3,0.8530945777893066
prove,noirky2-limb-nozk,xor/u16,10000,4,0.861292839050293
prove,noirky2-limb-nozk,xor/u16,10000,5,0.8710947036743164
prove,noirky2-limb-nozk,xor/u16,10000,6,0.8678829669952393
prove,noirky2-limb-nozk,xor/u16,10000,7,0.8489847183227539
prove,noirky2-limb-nozk,xor/u16,10000,8,0.8471901416778564
prove,noirky2-limb-nozk,xor/u16,10000,9,0.8436017036437988
prove,noirky2-limb-nozk,xor/u16,10000,10,0.9044232368469238
prove,noirky2-limb-nozk,xor/u16,10000,11,0.8561043739318848
prove,noirky2-limb-nozk,xor/u16,10000,12,0.8591339588165283
prove,noirky2-limb-nozk,xor/u16,10000,13,0.861548900604248
prove,noirky2-limb-nozk,xor/u16,10000,14,0.8616635799407959
prove,noirky2-limb-nozk,xor/u16,20000,0,1.7185983657836914
prove,noirky2-limb-nozk,xor/u16,20000,1,1.733046293258667
prove,noirky2-limb-nozk,xor/u16,20000,2,1.692148208618164
prove,noirky2-limb-nozk,xor/u16,20000,3,1.7187950611114502
prove,noirky2-limb-nozk,xor/u16,20000,4,1.7315030097961426
prove,noirky2-limb-nozk,xor/u16,20000,5,1.7469513416290283
prove,noirky2-limb-nozk,xor/u16,20000,6,1.7352519035339355
prove,noirky2-limb-nozk,xor/u16,20000,7,1.7069754600524902
prove,noirky2-limb-nozk,xor/u16,20000,8,1.6975207328796387
prove,noirky2-limb-nozk,xor/u16,20000,9,1.7450320720672607
prove,noirky2-limb-nozk,xor/u16,20000,10,1.7283976078033447
prove,noirky2-limb-nozk,xor/u16,20000,11,1.7029666900634766
prove,noirky2-limb-nozk,xor/u16,20000,12,1.7225236892700195
prove,noirky2-limb-nozk,xor/u16,20000,13,1.7633147239685059
prove,noirky2-limb-nozk,xor/u16,20000,14,1.7076990604400635
prove,noirky2-bits,xor/u32,5000,0,7.686424732208252
prove,noirky2-bits,xor/u32,5000,1,7.969424247741699
prove,noirky2-bits,xor/u32,5000,2,7.921417951583862
prove,noirky2-bits,xor/u32,5000,3,7.9313764572143555
prove,noirky2-bits,xor/u32,5000,4,7.840054273605347
prove,noirky2-bits,xor/u32,5000,5,7.84675407409668
prove,noirky2-bits,xor/u32,5000,6,7.815430641174316
prove,noirky2-bits,xor/u32,5000,7,7.829505681991577
prove,noirky2-bits,xor/u32,5000,8,7.793693542480469
prove,noirky2-bits,xor/u32,5000,9,7.90982723236084
prove,noirky2-bits,xor/u32,5000,10,7.945269584655762
prove,noirky2-bits,xor/u32,5000,11,7.791019678115845
prove,noirky2-bits,xor/u32,5000,12,7.941420555114746
prove,noirky2-bits,xor/u32,5000,13,7.921063661575317
prove,noirky2-bits,xor/u32,5000,14,7.883730173110962
prove,noirky2-bits,xor/u32,10000,0,15.999499797821045
prove,noirky2-bits,xor/u32,10000,1,16.20040488243103
prove,noirky2-bits,xor/u32,10000,2,16.174428939819336
prove,noirky2-bits,xor/u32,10000,3,16.62084722518921
prove,noirky2-bits,xor/u32,10000,4,16.155165433883667
prove,noirky2-bits,xor/u32,10000,5,16.6630699634552
prove,noirky2-bits,xor/u32,10000,6,15.736340045928955
prove,noirky2-bits,xor/u32,10000,7,16.680930852890015
prove,noirky2-bits,xor/u32,10000,8,15.966399669647217
prove,noirky2-bits,xor/u32,10000,9,16.554398775100708
prove,noirky2-bits,xor/u32,10000,10,16.12263560295105
prove,noirky2-bits,xor/u32,10000,11,16.61679244041443
prove,noirky2-bits,xor/u32,10000,12,16.31867790222168
prove,noirky2-bits,xor/u32,10000,13,16.229806661605835
prove,noirky2-bits,xor/u32,10000,14,15.964144229888916
prove,noirky2-bits,xor/u32,20000,0,33.600441455841064
prove,noirky2-bits,xor/u32,20000,1,32.86252999305725
prove,noirky2-bits,xor/u32,20000,2,33.12097668647766
prove,noirky2-bits,xor/u32,20000,3,33.807769536972046
prove,noirky2-bits,xor/u32,20000,4,33.53013014793396
prove,noirky2-bits,xor/u32,20000,5,34.62700533866882
prove,noirky2-bits,xor/u32,20000,6,34.39796781539917
prove,noirky2-bits,xor/u32,20000,7,32.82950472831726
prove,noirky2-bits,xor/u32,20000,8,33.90625500679016
prove,noirky2-bits,xor/u32,20000,9,33.95510411262512
prove,noirky2-bits,xor/u32,20000,10,33.08475947380066
prove,noirky2-bits,xor/u32,20000,11,33.49439740180969
prove,noirky2-bits,xor/u32,20000,12,33.583147048950195
prove,noirky2-bits,xor/u32,20000,13,33.664082765579224
prove,noirky2-bits,xor/u32,20000,14,33.6083083152771
prove,noirky2-bits-nozk,xor/u32,5000,0,7.577008247375488
prove,noirky2-bits-nozk,xor/u32,5000,1,6.784663438796997
prove,noirky2-bits-nozk,xor/u32,5000,2,6.905539274215698
prove,noirky2-bits-nozk,xor/u32,5000,3,6.895877838134766
prove,noirky2-bits-nozk,xor/u32,5000,4,7.009270429611206
prove,noirky2-bits-nozk,xor/u32,5000,5,7.01413893699646
prove,noirky2-bits-nozk,xor/u32,5000,6,6.977663516998291
prove,noirky2-bits-nozk,xor/u32,5000,7,6.959375381469727
prove,noirky2-bits-nozk,xor/u32,5000,8,6.934532165527344
prove,noirky2-bits-nozk,xor/u32,5000,9,6.915817022323608
prove,noirky2-bits-nozk,xor/u32,5000,10,6.8984215259552
prove,noirky2-bits-nozk,xor/u32,5000,11,6.911161661148071
prove,noirky2-bits-nozk,xor/u32,5000,12,6.928325414657593
prove,noirky2-bits-nozk,xor/u32,5000,13,6.927838087081909
prove,noirky2-bits-nozk,xor/u32,5000,14,6.942977428436279
prove,noirky2-bits-nozk,xor/u32,10000,0,14.077797651290894
prove,noirky2-bits-nozk,xor/u32,10000,1,14.961538314819336
prove,noirky2-bits-nozk,xor/u32,10000,2,14.726776361465454
prove,noirky2-bits-nozk,xor/u32,10000,3,14.611974000930786
prove,noirky2-bits-nozk,xor/u32,10000,4,14.331115245819092
prove,noirky2-bits-nozk,xor/u32,10000,5,14.942241668701172
prove,noirky2-bits-nozk,xor/u32,10000,6,14.387701034545898
prove,noirky2-bits-nozk,xor/u32,10000,7,15.06113600730896
prove,noirky2-bits-nozk,xor/u32,10000,8,14.457308769226074
prove,noirky2-bits-nozk,xor/u32,10000,9,15.040810108184814
prove,noirky2-bits-nozk,xor/u32,10000,10,14.584807872772217
prove,noirky2-bits-nozk,xor/u32,10000,11,14.377889633178711
prove,noirky2-bits-nozk,xor/u32,10000,12,15.037298440933228
prove,noirky2-bits-nozk,xor/u32,10000,13,14.34345531463623
prove,noirky2-bits-nozk,xor/u32,10000,14,14.936135530471802
prove,noirky2-bits-nozk,xor/u32,20000,0,31.041089296340942
prove,noirky2-bits-nozk,xor/u32,20000,1,31.262582540512085
prove,noirky2-bits-nozk,xor/u32,20000,2,31.457410097122192
prove,noirky2-bits-nozk,xor/u32,20000,3,31.02625298500061
prove,noirky2-bits-nozk,xor/u32,20000,4,31.098013639450073
prove,noirky2-bits-nozk,xor/u32,20000,5,30.686365127563477
prove,noirky2-bits-nozk,xor/u32,20000,6,30.875772953033447
prove,noirky2-bits-nozk,xor/u32,20000,7,30.91653347015381
prove,noirky2-bits-nozk,xor/u32,20000,8,30.273959636688232
prove,noirky2-bits-nozk,xor/u32,20000,9,31.723230361938477
prove,noirky2-bits-nozk,xor/u32,20000,10,31.228708505630493
prove,noirky2-bits-nozk,xor/u32,20000,11,30.59294033050537
prove,noirky2-bits-nozk,xor/u32,20000,12,31.729703903198242
prove,noirky2-bits-nozk,xor/u32,20000,13,31.243767976760864
prove,noirky2-bits-nozk,xor/u32,20000,14,30.921343564987183
prove,bb,xor/u32,5000,0,12.904547452926636
prove,bb,xor/u32,5000,1,12.860989570617676
prove,bb,xor/u32,5000,2,12.851868391036987
prove,bb,xor/u32,5000,3,12.85857081413269
prove,bb,xor/u32,5000,4,12.853724956512451
prove,bb,xor/u32,5000,5,12.907546758651733
prove,bb,xor/u32,5000,6,12.856674194335938
prove,bb,xor/u32,5000,7,12.833778142929077
prove,bb,xor/u32,5000,8,12.82529091835022
prove,bb,xor/u32,5000,9,12.856077909469604
prove,bb,xor/u32,5000,10,12.885947704315186
prove,bb,xor/u32,5000,11,12.843003749847412
prove,bb,xor/u32,5000,12,12.837972402572632
prove,bb,xor/u32,5000,13,12.83070969581604
prove,bb,xor/u32,5000,14,12.870857954025269
prove,bb,xor/u32,10000,0,25.39117741584778
prove,bb,xor/u32,10000,1,25.461097717285156
prove,bb,xor/u32,10000,2,25.50151824951172
prove,bb,xor/u32,10000,3,25.44706439971924
prove,bb,xor/u32,10000,4,25.498381853103638
prove,bb,xor/u32,10000,5,25.457075119018555
prove,bb,xor/u32,10000,6,25.470489501953125
prove,bb,xor/u32,10000,7,25.505770206451416
prove,bb,xor/u32,10000,8,25.464353799819946
prove,bb,xor/u32,10000,9,25.48982572555542
prove,bb,xor/u32,10000,10,25.4365234375
prove,bb,xor/u32,10000,11,25.462062120437622
prove,bb,xor/u32,10000,12,25.457099199295044
prove,bb,xor/u32,10000,13,25.504809379577637
prove,bb,xor/u32,10000,14,25.44564390182495
prove,bb,xor/u32,20000,0,51.26420307159424
prove,bb,xor/u32,20000,1,51.70001244544983
prove,bb,xor/u32,20000,2,51.65241241455078
prove,bb,xor/u32,20000,3,51.605730295181274
prove,bb,xor/u32,20000,4,51.705256938934326
prove,bb,xor/u32,20000,5,51.59939742088318
prove,bb,xor/u32,20000,6,51.611690044403076
prove,bb,xor/u32,20000,7,51.59045958518982
prove,bb,xor/u32,20000,8,51.631707429885864
prove,bb,xor/u32,20000,9,51.66814160346985
prove,bb,xor/u32,20000,10,51.676257610321045
prove,bb,xor/u32,20000,11,51.50361680984497
prove,bb,xor/u32,20000,12,51.61385226249695
prove,bb,xor/u32,20000,13,51.548553228378296
prove,bb,xor/u32,20000,14,51.576536655426025
prove,noirky2-limb,xor/u32,5000,0,2.3081419467926025
prove,noirky2-limb,xor/u32,5000,1,2.402635335922241
prove,noirky2-limb,xor/u32,5000,2,2.4135043621063232
prove,noirky2-limb,xor/u32,5000,3,2.396854877471924
prove,noirky2-limb,xor/u32,5000,4,2.0777053833007812
prove,noirky2-limb,xor/u32,5000,5,1.9796855449676514
prove,noirky2-limb,xor/u32,5000,6,2.0508081912994385
prove,noirky2-limb,xor/u32,5000,7,2.019016742706299
prove,noirky2-limb,xor/u32,5000,8,2.0680129528045654
prove,noirky2-limb,xor/u32,5000,9,2.13516902923584
prove,noirky2-limb,xor/u32,5000,10,2.045598030090332
prove,noirky2-limb,xor/u32,5000,11,2.0195600986480713
prove,noirky2-limb,xor/u32,5000,12,2.0254786014556885
prove,noirky2-limb,xor/u32,5000,13,2.05985689163208
prove,noirky2-limb,xor/u32,5000,14,2.0635478496551514
prove,noirky2-limb,xor/u32,10000,0,3.8921010494232178
prove,noirky2-limb,xor/u32,10000,1,3.9299449920654297
prove,noirky2-limb,xor/u32,10000,2,3.9668924808502197
prove,noirky2-limb,xor/u32,10000,3,3.9425501823425293
prove,noirky2-limb,xor/u32,10000,4,3.8690381050109863
prove,noirky2-limb,xor/u32,10000,5,3.9238064289093018
prove,noirky2-limb,xor/u32,10000,6,3.948974847793579
prove,noirky2-limb,xor/u32,10000,7,3.852550506591797
prove,noirky2-limb,xor/u32,10000,8,3.9315531253814697
prove,noirky2-limb,xor/u32,10000,9,3.9170258045196533
prove,noirky2-limb,xor/u32,10000,10,3.908627986907959
prove,noirky2-limb,xor/u32,10000,11,3.9191055297851562
prove,noirky2-limb,xor/u32,10000,12,3.8596887588500977
prove,noirky2-limb,xor/u32,10000,13,3.9588449001312256
prove,noirky2-limb,xor/u32,10000,14,3.9028637409210205
prove,noirky2-limb,xor/u32,20000,0,4.264596939086914
prove,noirky2-limb,xor/u32,20000,1,4.289803504943848
prove,noirky2-limb,xor/u32,20000,2,4.225744962692261
prove,noirky2-limb,xor/u32,20000,3,4.25263524055481
prove,noirky2-limb,xor/u32,20000,4,4.217156887054443
prove,noirky2-limb,xor/u32,20000,5,4.249792575836182
prove,noirky2-limb,xor/u32,20000,6,4.194913387298584
prove,noirky2-limb,xor/u32,20000,7,4.261536121368408
prove,noirky2-limb,xor/u32,20000,8,4.244200944900513
prove,noirky2-limb,xor/u32,20000,9,4.2352423667907715
prove,noirky2-limb,xor/u32,20000,10,4.206985712051392
prove,noirky2-limb,xor/u32,20000,11,4.2395031452178955
prove,noirky2-limb,xor/u32,20000,12,4.219789743423462
prove,noirky2-limb,xor/u32,20000,13,4.290014743804932
prove,noirky2-limb,xor/u32,20000,14,4.207016468048096
prove,noirky2-limb-nozk,xor/u32,5000,0,0.9842660427093506
prove,noirky2-limb-nozk,xor/u32,5000,1,0.9171266555786133
prove,noirky2-limb-nozk,xor/u32,5000,2,0.877016544342041
prove,noirky2-limb-nozk,xor/u32,5000,3,0.885530948638916
prove,noirky2-limb-nozk,xor/u32,5000,4,0.9431703090667725
prove,noirky2-limb-nozk,xor/u32,5000,5,0.8743574619293213
prove,noirky2-limb-nozk,xor/u32,5000,6,0.896040678024292
prove,noirky2-limb-nozk,xor/u32,5000,7,0.9257609844207764
prove,noirky2-limb-nozk,xor/u32,5000,8,0.8762001991271973
prove,noirky2-limb-nozk,xor/u32,5000,9,0.8675415515899658
prove,noirky2-limb-nozk,xor/u32,5000,10,0.8638067245483398
prove,noirky2-limb-nozk,xor/u32,5000,11,0.9075760841369629
prove,noirky2-limb-nozk,xor/u32,5000,12,0.8843584060668945
prove,noirky2-limb-nozk,xor/u32,5000,13,0.8841884136199951
prove,noirky2-limb-nozk,xor/u32,5000,14,0.9097375869750977
prove,noirky2-limb-nozk,xor/u32,10000,0,1.7381227016448975
prove,noirky2-limb-nozk,xor/u32,10000,1,1.7615187168121338
prove,noirky2-limb-nozk,xor/u32,10000,2,1.8008217811584473
prove,noirky2-limb-nozk,xor/u32,10000,3,1.7668001651763916
prove,noirky2-limb-nozk,xor/u32,10000,4,1.7536163330078125
prove,noirky2-limb-nozk,xor/u32,10000,5,1.7579097747802734
prove,noirky2-limb-nozk,xor/u32,10000,6,1.7494447231292725
prove,noirky2-limb-nozk,xor/u32,10000,7,1.752882719039917
prove,noirky2-limb-nozk,xor/u32,10000,8,1.7708709239959717
prove,noirky2-limb-nozk,xor/u32,10000,9,1.7666070461273193
prove,noirky2-limb-nozk,xor/u32,10000,10,1.7554047107696533
prove,noirky2-limb-nozk,xor/u32,10000,11,1.809647560119629
prove,noirky2-limb-nozk,xor/u32,10000,12,1.83880615234375
prove,noirky2-limb-nozk,xor/u32,10000,13,1.7691318988800049
prove,noirky2-limb-nozk,xor/u32,10000,14,1.7459766864776611
prove,noirky2-limb-nozk,xor/u32,20000,0,3.5290496349334717
prove,noirky2-limb-nozk,xor/u32,20000,1,3.6181700229644775
prove,noirky2-limb-nozk,xor/u32,20000,2,3.6880574226379395
prove,noirky2-limb-nozk,xor/u32,20000,3,3.6491615772247314
prove,noirky2-limb-nozk,xor/u32,20000,4,3.6181447505950928
prove,noirky2-limb-nozk,xor/u32,20000,5,3.7156524658203125
prove,noirky2-limb-nozk,xor/u32,20000,6,3.6763153076171875
prove,noirky2-limb-nozk,xor/u32,20000,7,3.6047823429107666
prove,noirky2-limb-nozk,xor/u32,20000,8,3.587373733520508
prove,noirky2-limb-nozk,xor/u32,20000,9,3.6190454959869385
prove,noirky2-limb-nozk,xor/u32,20000,10,3.593580722808838
prove,noirky2-limb-nozk,xor/u32,20000,11,3.6380186080932617
prove,noirky2-limb-nozk,xor/u32,20000,12,3.6931405067443848
prove,noirky2-limb-nozk,xor/u32,20000,13,3.6455562114715576
prove,noirky2-limb-nozk,xor/u32,20000,14,3.6244683265686035
write_vk,noirky2-bits,range/u8,5000,0,0.694286584854126
write_vk,noirky2-bits,range/u8,5000,1,0.6038491725921631
write_vk,noirky2-bits,range/u8,5000,2,0.5988409519195557
write_vk,noirky2-bits,range/u8,5000,3,0.5997164249420166
write_vk,noirky2-bits,range/u8,5000,4,0.6001393795013428
write_vk,noirky2-bits,range/u8,5000,5,0.6006674766540527
write_vk,noirky2-bits,range/u8,5000,6,0.6001133918762207
write_vk,noirky2-bits,range/u8,5000,7,0.6006302833557129
write_vk,noirky2-bits,range/u8,5000,8,0.5970072746276855
write_vk,noirky2-bits,range/u8,5000,9,0.5982959270477295
write_vk,noirky2-bits,range/u8,5000,10,0.602306604385376
write_vk,noirky2-bits,range/u8,5000,11,0.600867748260498
write_vk,noirky2-bits,range/u8,5000,12,0.5985913276672363
write_vk,noirky2-bits,range/u8,5000,13,0.6048591136932373
write_vk,noirky2-bits,range/u8,5000,14,0.6011617183685303
write_vk,noirky2-bits,range/u8,10000,0,1.202117681503296
write_vk,noirky2-bits,range/u8,10000,1,1.211681842803955
write_vk,noirky2-bits,range/u8,10000,2,1.2166571617126465
write_vk,noirky2-bits,range/u8,10000,3,1.2126915454864502
write_vk,noirky2-bits,range/u8,10000,4,1.20522141456604
write_vk,noirky2-bits,range/u8,10000,5,1.2105534076690674
write_vk,noirky2-bits,range/u8,10000,6,1.2185676097869873
write_vk,noirky2-bits,range/u8,10000,7,1.2134919166564941
write_vk,noirky2-bits,range/u8,10000,8,1.2158148288726807
write_vk,noirky2-bits,range/u8,10000,9,1.2259583473205566
write_vk,noirky2-bits,range/u8,10000,10,1.2123236656188965
write_vk,noirky2-bits,range/u8,10000,11,1.2186179161071777
write_vk,noirky2-bits,range/u8,10000,12,1.2231776714324951
write_vk,noirky2-bits,range/u8,10000,13,1.2347910404205322
write_vk,noirky2-bits,range/u8,10000,14,1.215939998626709
write_vk,noirky2-bits,range/u8,20000,0,1.223067045211792
write_vk,noirky2-bits,range/u8,20000,1,1.2046432495117188
write_vk,noirky2-bits,range/u8,20000,2,1.2125458717346191
write_vk,noirky2-bits,range/u8,20000,3,1.2076830863952637
write_vk,noirky2-bits,range/u8,20000,4,1.2110371589660645
write_vk,noirky2-bits,range/u8,20000,5,1.2096881866455078
write_vk,noirky2-bits,range/u8,20000,6,1.2065167427062988
write_vk,noirky2-bits,range/u8,20000,7,1.210026741027832
write_vk,noirky2-bits,range/u8,20000,8,1.2105169296264648
write_vk,noirky2-bits,range/u8,20000,9,1.206134557723999
write_vk,noirky2-bits,range/u8,20000,10,1.2145233154296875
write_vk,noirky2-bits,range/u8,20000,11,1.2109732627868652
write_vk,noirky2-bits,range/u8,20000,12,1.2115962505340576
write_vk,noirky2-bits,range/u8,20000,13,1.2134275436401367
write_vk,noirky2-bits,range/u8,20000,14,1.2055974006652832
write_vk,noirky2-bits-nozk,range/u8,5000,0,0.2624623775482178
write_vk,noirky2-bits-nozk,range/u8,5000,1,0.2589433193206787
write_vk,noirky2-bits-nozk,range/u8,5000,2,0.26132774353027344
write_vk,noirky2-bits-nozk,range/u8,5000,3,0.26140856742858887
write_vk,noirky2-bits-nozk,range/u8,5000,4,0.26193976402282715
write_vk,noirky2-bits-nozk,range/u8,5000,5,0.26485586166381836
write_vk,noirky2-bits-nozk,range/u8,5000,6,0.26496195793151855
write_vk,noirky2-bits-nozk,range/u8,5000,7,0.2624971866607666
write_vk,noirky2-bits-nozk,range/u8,5000,8,0.2661316394805908
write_vk,noirky2-bits-nozk,range/u8,5000,9,0.266176700592041
write_vk,noirky2-bits-nozk,range/u8,5000,10,0.2610964775085449
write_vk,noirky2-bits-nozk,range/u8,5000,11,0.2642672061920166
write_vk,noirky2-bits-nozk,range/u8,5000,12,0.26235127449035645
write_vk,noirky2-bits-nozk,range/u8,5000,13,0.2600827217102051
write_vk,noirky2-bits-nozk,range/u8,5000,14,0.2606027126312256
write_vk,noirky2-bits-nozk,range/u8,10000,0,0.5256204605102539
write_vk,noirky2-bits-nozk,range/u8,10000,1,0.5314536094665527
write_vk,noirky2-bits-nozk,range/u8,10000,2,0.5372574329376221
write_vk,noirky2-bits-nozk,range/u8,10000,3,0.5337634086608887
write_vk,noirky2-bits-nozk,range/u8,10000,4,0.5363428592681885
write_vk,noirky2-bits-nozk,range/u8,10000,5,0.539116382598877
write_vk,noirky2-bits-nozk,range/u8,10000,6,0.5381968021392822
write_vk,noirky2-bits-nozk,range/u8,10000,7,0.5371325016021729
write_vk,noirky2-bits-nozk,range/u8,10000,8,0.5396604537963867
write_vk,noirky2-bits-nozk,range/u8,10000,9,0.5374259948730469
write_vk,noirky2-bits-nozk,range/u8,10000,10,0.5399816036224365
write_vk,noirky2-bits-nozk,range/u8,10000,11,0.5406398773193359
write_vk,noirky2-bits-nozk,range/u8,10000,12,0.5420951843261719
write_vk,noirky2-bits-nozk,range/u8,10000,13,0.5379376411437988
write_vk,noirky2-bits-nozk,range/u8,10000,14,0.5395689010620117
write_vk,noirky2-bits-nozk,range/u8,20000,0,1.1199874877929688
write_vk,noirky2-bits-nozk,range/u8,20000,1,1.1248643398284912
write_vk,noirky2-bits-nozk,range/u8,20000,2,1.1265003681182861
write_vk,noirky2-bits-nozk,range/u8,20000,3,1.134566068649292
write_vk,noirky2-bits-nozk,range/u8,20000,4,1.135486125946045
write_vk,noirky2-bits-nozk,range/u8,20000,5,1.132359266281128
write_vk,noirky2-bits-nozk,range/u8,20000,6,1.1303391456604004
write_vk,noirky2-bits-nozk,range/u8,20000,7,1.1354289054870605
write_vk,noirky2-bits-nozk,range/u8,20000,8,1.1320886611938477
write_vk,noirky2-bits-nozk,range/u8,20000,9,1.136594295501709
write_vk,noirky2-bits-nozk,range/u8,20000,10,1.135744333267212
write_vk,noirky2-bits-nozk,range/u8,20000,11,1.1383640766143799
write_vk,noirky2-bits-nozk,range/u8,20000,12,1.1279447078704834
write_vk,noirky2-bits-nozk,range/u8,20000,13,1.130096673965454
write_vk,noirky2-bits-nozk,range/u8,20000,14,1.1350560188293457
write_vk,bb,range/u8,5000,0,0.6179378032684326
write_vk,bb,range/u8,5000,1,0.6438398361206055
write_vk,bb,range/u8,5000,2,0.650571346282959
write_vk,bb,range/u8,5000,3,0.6398053169250488
write_vk,bb,range/u8,5000,4,0.6455848217010498
write_vk,bb,range/u8,5000,5,0.6441764831542969
write_vk,bb,range/u8,5000,6,0.6394350528717041
write_vk,bb,range/u8,5000,7,0.6387269496917725
write_vk,bb,range/u8,5000,8,0.6436829566955566
write_vk,bb,range/u8,5000,9,0.6397063732147217
write_vk,bb,range/u8,5000,10,0.6518363952636719
write_vk,bb,range/u8,5000,11,0.6448335647583008
write_vk,bb,range/u8,5000,12,0.643949031829834
write_vk,bb,range/u8,5000,13,0.637965202331543
write_vk,bb,range/u8,5000,14,0.6449203491210938
write_vk,bb,range/u8,10000,0,1.0948472023010254
write_vk,bb,range/u8,10000,1,1.0544328689575195
write_vk,bb,range/u8,10000,2,1.0649869441986084
write_vk,bb,range/u8,10000,3,1.0603199005126953
write_vk,bb,range/u8,10000,4,1.0620360374450684
write_vk,bb,range/u8,10000,5,1.0578250885009766
write_vk,bb,range/u8,10000,6,1.057035207748413
write_vk,bb,range/u8,10000,7,1.0634510517120361
write_vk,bb,range/u8,10000,8,1.0559132099151611
write_vk,bb,range/u8,10000,9,1.0573341846466064
write_vk,bb,range/u8,10000,10,1.0590496063232422
write_vk,bb,range/u8,10000,11,1.0572481155395508
write_vk,bb,range/u8,10000,12,1.0588364601135254
write_vk,bb,range/u8,10000,13,1.056229829788208
write_vk,bb,range/u8,10000,14,1.0587708950042725
write_vk,bb,range/u8,20000,0,1.8299951553344727
write_vk,bb,range/u8,20000,1,1.8466520309448242
write_vk,bb,range/u8,20000,2,1.8554041385650635
write_vk,bb,range/u8,20000,3,1.8536081314086914
write_vk,bb,range/u8,20000,4,1.8602335453033447
